Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,target
5dAtKXyrQoQW054LZqJ5dP,"45eNHdiiabvmbp4erw26rg,5FKchcZpQOkqFvXBj1aCvb,3Uobr6LgQpBbk6k4QGAb3V",Feel Something (With I Prevail),Feel Something (With I Prevail),"ILLENIUM,Excision,I Prevail",2020-04-03,221000,65,spotify:user:ieswim,2022-07-14T01:38:58Z,"edm,melodic dubstep,pop dance,brostep,canadian electronic,filthstep,alternative metal,nu-metalcore,post-grunge",0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,4,1
3PoH8BqaZj9azNQjL93iYu,"1IueXOQyABrMOprrzwQJWN,34v5MVKeQnIo0CWYMbbrPf,3yDIp0kaq9EFKe07X1X2rz",Give Me Your Love - Radio Edit,Give Me Your Love (feat. John Newman & Nile Rodgers) [Radio Edit],"Sigala,John Newman,Nile Rodgers",2016-04-08,209014,0,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,edm,pop dance,uk dance,disco",0.635,0.945,2,-2.298,1,0.036,0.00411,2.41e-05,0.314,0.686,125.024,4,1
3o2ESAMet1zR1aASlzrIxO,0FWzNDaEu9jdgcYTbcOa4F,Double Vision,Streets Of Gold,3OH!3,2010-06-25,190706,50,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,electropowerpop,pop punk,pop rap,post-teen pop",0.581,0.888,0,-3.198,1,0.0587,0.0018,0.0,0.413,0.629,120.041,4,1
3ZLyt2ndLFBh148XRYjYYZ,"1anyVhU62p31KFi8MEzkbf,5K4W6rqBFWDnAN6FQUkS6x,6e64nPdtxyICfh90RJukpg",All We Got (feat. Kanye West & Chicago Children's Choir),Coloring Book,"Chance the Rapper,Kanye West,Chicago Children's Choir",2016-05-27,203794,64,spotify:user:ieswim,2022-07-14T01:38:58Z,"chicago rap,conscious hip hop,hip hop,pop rap,rap,trap,american choir,children's choir",0.531,0.544,0,-8.615,0,0.462,0.308,1.89e-06,0.0835,0.398,131.921,4,1
4lqEFIB9YZl8BwR99L5H3b,"47z7ZrgFoBvVpCnElCE3Zh,0YinUQ50QDB7ZxSCLyQ40k,7c0XG5cIJTrrAgEC3ULPiq,5LHRHt1k9lMyONurDHEdrp",In My Room (feat. Ty Dolla $ign & Tyga),Blood For Mercy,"Yellow Claw,Mustard,Ty Dolla $ign,Tyga",2015-11-20,168641,53,spotify:user:ieswim,2022-07-14T01:38:58Z,"dutch house,edm,electro house,pop dance,cali rap,pop rap,rap,southern hip hop,trap,hip hop,r&b,trap soul",0.745,0.869,6,-4.375,1,0.0444,0.00193,0.0,0.0799,0.814,104.015,4,1
4cG7HUWYHBV6R6tHn1gxrl,"7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,3Edve4VIATi0OZngclQlkN",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],"Riton,Nightcrawlers,Mufasa & Hypeman,Dopamine",2021-01-15,169153,81,spotify:user:ieswim,2022-07-14T01:38:58Z,"house,pop dance,uk dance,disco house,hip house,vocal house",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,1
4tcPIwy0UvLYjhXLrMyx89,6F3vLfyutkUhpM50G84eMt,Pump It Up,Pump It Up,Endor,2020-03-12,150635,65,spotify:user:ieswim,2022-07-14T01:38:58Z,"deep groove house,scottish rock,uk dance",0.898,0.893,1,-7.255,1,0.225,0.207,9.33e-05,0.061,0.653,129.047,4,1
24LS4lQShWyixJ0ZrJXfJ5,"7CajNmpbOovFoOoasH2HaY,0IROOdQ2fQUcoaEPqt1Isg",Sweet Nothing (feat. Florence Welch),18 Months,"Calvin Harris,Florence Welch",2012-10-29,212560,78,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,uk pop",0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,4,1
3vv9phIu6Y1vX3jcqaGz5Z,"69GGBxA162lTqCwzJG5jLp,6jsjhAEteAlY0vCiLvMLBA",Roses,Roses,"The Chainsmokers,ROZES",2015-06-16,226738,77,spotify:user:ieswim,2022-07-14T01:38:58Z,"pop,alt z,electropop,indie poptimism",0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4,1
2bJvI42r8EF3wxjOuDav4r,"0TnOYISbd1XYRBk9myaseg,21E3waRsmPlU7jZsS13rcj",Time of Our Lives,Globalization,"Pitbull,Ne-Yo",2014-11-21,229360,85,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,miami hip hop,pop,r&b,urban contemporary",0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4,1
4356Typ82hUiFAynbLYbPn,"23zg3TcAtWQy7J6upgbUnj,0TnOYISbd1XYRBk9myaseg",DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),"USHER,Pitbull",2010-03-30,220800,86,spotify:user:ieswim,2022-07-14T01:38:58Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary,miami hip hop",0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4,1
3rfhI32Il2hVRKDkuGeeen,"0TnOYISbd1XYRBk9myaseg,3aQeKQSyrW4qWr35idm0cy",Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),"Pitbull,T-Pain",2011-06-17,234453,79,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,miami hip hop,pop,gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary",0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,4,1
2q95XoeFGixx8b5LNF6Ey1,"0TnOYISbd1XYRBk9myaseg,0jnsk9HBra6NMjO2oANoPY,2iUbk5KhZYZt4CRvWbwb7S",Greenlight (feat. Flo Rida & LunchMoney Lewis),Greenlight (feat. Flo Rida & LunchMoney Lewis),"Pitbull,Flo Rida,LunchMoney Lewis",2016-07-22,244173,71,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,miami hip hop,pop,pop rap",0.695,0.837,1,-5.617,0,0.281,0.245,0.0,0.367,0.639,115.067,4,1
27NovPIUIRrOZoCHxABJwK,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ",INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",2021-07-23,212000,81,spotify:user:ieswim,2022-07-14T01:38:58Z,"lgbtq+ hip hop,deep underground hip hop,kentucky hip hop,pop rap,rap",0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,4,1
2y4lAQpi5VTNLu2ldeTdUH,5YGY8feqx7naU7z4HrwZM6,We Can't Stop,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,231240,81,spotify:user:ieswim,2022-07-14T01:38:58Z,pop,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,4,1
2VjrFvthQjw7BS8aS4VdZi,62ejG7Vlm6nVGATCU4lTta,Rattlin' Bog,Pint of Ale,Carlyle Fraser,2013-01-01,327746,51,spotify:user:ieswim,2022-07-14T01:38:58Z,,0.487,0.794,7,-6.367,1,0.0656,0.732,0.0,0.343,0.853,131.421,3,1
5jzX4dWVQeBTtfBaXnMRt5,0FWzNDaEu9jdgcYTbcOa4F,DONTTRUSTME,WANT,3OH!3,2008-07-07,192573,75,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,electropowerpop,pop punk,pop rap,post-teen pop",0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,4,1
6MtKObWYda2qnNIpJI21uD,"0fA0VVWsXO9YnASrzqfmYu,0SwO7SWeDHJijQ3XNS7xEE,57dN52uHvrHOxijzpIgu3E",Pursuit Of Happiness (Nightmare),Man On The Moon: The End Of Day (Deluxe),"Kid Cudi,MGMT,Ratatat",2009-01-01,295293,73,spotify:user:ieswim,2022-07-14T01:38:58Z,"hip hop,ohio hip hop,pop rap,rap,alternative rock,indie rock,indietronica,modern rock,rock,brooklyn indie",0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,4,1
39Yp9wwQiSRIDOvrVg7mbk,"2PaZWGu5T5nHjY2xxAkFsT,0Y5tJX1MQlPlqiwlOH1tJY,0fA0VVWsXO9YnASrzqfmYu",THE SCOTTS,THE SCOTTS,"THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,78,spotify:user:ieswim,2022-07-14T01:38:58Z,"hip hop,rap,slap house,ohio hip hop,pop rap",0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4,1
5OiLJ8tjUPFiPX2gVM8fxJ,1yxSLGMDHlW21z4YXirZDS,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009-01-01,257560,0,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,pop,pop rap",0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,4,1
3SnLc0bQjQeE3HgGdNfb8u,6oMuImdp5ZcFhWP0ESe6mG,Hannah Montana,Young Rich N*ggas,Migos,2013-07-09,212712,48,spotify:user:ieswim,2022-07-14T01:38:58Z,"atl hip hop,hip hop,pop rap,rap,trap",0.902,0.743,0,-3.495,1,0.284,0.103,5.53e-06,0.0956,0.626,135.951,4,1
0ZNrc4kNeQYD9koZ3KvCsy,"0A0FS04o6zMoto8OKPsDwY,17lzZA2AlOHwCwFALHttmp,0c173mlxpT3dSFRgMO8XPh,0hCNtLu0JehylgoiP8L4Gh","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",STAY DANGEROUS,"YG,2 Chainz,Big Sean,Nicki Minaj",2018-08-03,237240,66,spotify:user:ieswim,2022-07-14T01:38:58Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,detroit hip hop,r&b,hip pop,pop,queens hip hop",0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,4,1
24Yi9hE78yPEbZ4kxyoXAI,"0H39MdGGX6dbnnQPt6NQkZ,5rGrDvrLOV2VV8SCFVGWlj",Roses - Imanbek Remix,Roses (Imanbek Remix),"SAINt JHN,Imanbek",2019-10-09,176840,81,spotify:user:ieswim,2022-07-14T01:38:58Z,"melodic rap,slap house,electro house,pop dance",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,1
3EikYy40GMSp8l5mDV6IQo,2rhFzFmezpnW82MNqEKVry,Foot Fungus,STOKELEY,Ski Mask The Slump God,2018-11-30,129546,69,spotify:user:ieswim,2022-07-14T01:38:58Z,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,4,1
74lnM5V6ecvoTPV0fvptx9,"2rhFzFmezpnW82MNqEKVry,4MCBfE4596Uoi2O4DtmEMz",Nuketown (feat. Juice WRLD),STOKELEY,"Ski Mask The Slump God,Juice WRLD",2018-11-30,166400,76,spotify:user:ieswim,2022-07-14T01:38:58Z,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,chicago rap,melodic rap",0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,4,1
2BITQ360Knh6qNAOqR7Dyq,"6Xgp2XMz1fhVYe7i6yNAax,699OTQXzgjhIYAHMy9RyPD",Miss The Rage (feat. Playboi Carti),Miss The Rage (feat. Playboi Carti),"Trippie Redd,Playboi Carti",2021-05-07,236883,31,spotify:user:ieswim,2022-07-14T01:38:58Z,"melodic rap,rap,trap,atl hip hop,plugg,pluggnb,rage rap",0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005,4,1
4Kz4RdRCceaA9VgTqBhBfa,"3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865",The Motto,Take Care (Deluxe),"Drake,Lil Wayne",2011-11-15,181573,79,spotify:user:ieswim,2022-07-14T01:38:58Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,new orleans rap,trap",0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,4,1
1VCHNbal0VtE2plMRzvoho,"7wg1qvie3KqDNQbAkTdbX0,1VBflYyxBhnDc9uVib98rw",Weekend,Weekend,"Louis The Child,Icona Pop",2016-07-01,175058,56,spotify:user:ieswim,2022-07-14T01:38:58Z,"edm,electropop,indie poptimism,candy pop,dance pop,metropopolis,swedish electropop,swedish synthpop",0.684,0.774,7,-5.951,1,0.188,0.26,0.0,0.108,0.448,84.991,4,1
4dTaAiV9xFFCxnPur9c9yL,"1Cs0zKBU1kc0i8ypK3B9ai,0fA0VVWsXO9YnASrzqfmYu",Memories (feat. Kid Cudi),One Love (Deluxe),"David Guetta,Kid Cudi",2009-08-21,210093,71,spotify:user:ieswim,2022-07-14T01:38:58Z,"big room,dance pop,edm,pop,pop dance,hip hop,ohio hip hop,pop rap,rap",0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,4,1
7MmG8p0F9N3C4AXdK6o6Eb,"7CajNmpbOovFoOoasH2HaY,0X2BH1fck6amBIoJhDVmmJ",Outside (feat. Ellie Goulding),Motion,"Calvin Harris,Ellie Goulding",2014-10-31,227266,86,spotify:user:ieswim,2022-07-14T01:38:58Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,indietronica,metropopolis,uk pop",0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,4,1
3W2ZcrRsInZbjWylOi6KhZ,"6nS5roXSAGhTGr34W6n7Et,14L5rpGTLVUz1pD8fUeJB1,6nxWCVXbOlEVRexSbLsTer",You & Me - Flume Remix,Settle (Special Edition),"Disclosure,Eliza Doolittle,Flume",2013-06-03,282812,75,spotify:user:ieswim,2022-07-14T01:39:39Z,"edm,house,indietronica,uk dance,lilith,australian dance,australian electropop,australian indie,downtempo",0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,4,1
2Yer0p7uB2lVBUAtANuuQp,"5UjifI1TYefXWn9GdqDOHl,6icQOAFXDZKsumw3YXyusw",Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),"Social House,Lil Yachty",2018-06-08,164640,75,spotify:user:ieswim,2022-07-14T01:39:39Z,"atl hip hop,melodic rap,rap,trap",0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4,1
5fwSHlTEWpluwOM0Sxnh5k,329e4yvIujISKGKz1BZZbO,Pepas,Pepas,Farruko,2021-06-24,287120,83,spotify:user:ieswim,2022-07-14T01:39:39Z,"reggaeton,trap latino,urbano latino",0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,1
49ou9vBZLTCi4TYoYzR3F9,"1BQaZSq1KsLOZGzjG5QxRC,73O5T44Ui5WqxtW6S5JENA",Calabria 2007 (feat. Natasja) - Radio Edit,Calabria 2007 (feat. Natasja),"Enur,Natasja",2007,233480,65,spotify:user:ieswim,2022-07-14T01:39:39Z,"reggae fusion,danish hip hop,danish pop",0.888,0.556,7,-8.38,1,0.186,0.00758,0.0584,0.0553,0.45,126.008,4,1
7wfUFY3X5YTjZQYzqEyHYy,"5ndkK3dpZLKtBklKjxNQwT,17lzZA2AlOHwCwFALHttmp,6ly2Z6h9dOerORbK1l2N8D",HeadBand (feat. 2 Chainz) - Coucheron Remix,HeadBand (feat. 2 Chainz) [Coucheron Remix],"B.o.B,2 Chainz,Coucheron",2014-01-07,235384,50,spotify:user:ieswim,2022-07-14T01:39:39Z,"atl hip hop,dance pop,pop rap,rap,southern hip hop,hip hop,trap,nordic house",0.752,0.635,1,-9.528,0,0.106,0.0563,0.0,0.118,0.639,104.033,4,1
1gihuPhrLraKYrJMAEONyc,7CajNmpbOovFoOoasH2HaY,Feel So Close - Radio Edit,18 Months,Calvin Harris,2012-10-29,206413,85,spotify:user:ieswim,2022-07-14T01:39:39Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4,1
5oMkgWZqmKjaJHrsXcsZZy,4LLpKhyESsyAXpc4laK94U,Donald Trump,Best Day Ever (5th Anniversary Remastered Edition),Mac Miller,2016-06-03,164522,2,spotify:user:ieswim,2022-07-14T01:39:39Z,"hip hop,pittsburgh rap,rap",0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,4,1
0DCu6lwtdiVjMixpQJcGG3,4LLpKhyESsyAXpc4laK94U,Knock Knock,K.I.D.S.,Mac Miller,2010-08-13,197929,1,spotify:user:ieswim,2022-07-14T01:39:39Z,"hip hop,pittsburgh rap,rap",0.682,0.934,4,-2.526,0,0.129,0.107,0.0,0.749,0.487,109.032,4,1
16EMONl2vH3rt9f4ehTG8g,"7gRhy3MIPHQo5CXYfWaw9I,4vUAD0POkGvO6J9c9hv6qR",212,Broke with Expensive Taste,"Azealia Banks,Lazy Jay",2014-11-07,204956,11,spotify:user:ieswim,2022-07-14T01:39:39Z,"escape room,hip house,lgbtq+ hip hop,trap queen,belgian edm",0.846,0.772,11,-5.735,0,0.259,0.0123,0.000106,0.0769,0.622,125.998,4,1
5c2WAYJ0mIVwzySr0HhiS8,76SlrtEaq2oViRXulxjfuM,Budget,Audacious,cupcakKe,2016-11-12,177658,24,spotify:user:ieswim,2022-07-14T01:39:39Z,"chicago rap,trap queen",0.801,0.743,11,-5.071,0,0.321,0.117,0.0,0.103,0.385,108.257,4,1
4Q34FP1AT7GEl9oLgNtiWj,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp,3TVXtAsR1Inumwj472S9r4",Mr. Right Now (feat. Drake),SAVAGE MODE II,"21 Savage,Metro Boomin,Drake",2020-10-02,193838,75,spotify:user:ieswim,2022-07-14T01:39:39Z,"atl hip hop,hip hop,rap,canadian hip hop,canadian pop,pop rap",0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,4,1
6DoGtGyDgv5mVxeCpP92tX,181bsRPaVXVlUKXrxwZfHK,Kitty Kat,Something for Thee Hotties,Megan Thee Stallion,2021-10-29,125030,71,spotify:user:ieswim,2022-07-14T01:39:39Z,"houston rap,pop,r&b,rap,trap queen",0.983,0.86,9,-3.583,1,0.0829,0.0131,0.0,0.0859,0.88,126.039,4,1
0WCiI0ddWiu5F2kSHgfw5S,6LqNN22kT3074XbTVUrhzX,Take It Off,Animal (Expanded Edition),Kesha,2010-01-01,215200,72,spotify:user:ieswim,2022-07-14T01:39:39Z,"dance pop,pop",0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,4,1
7mFj0LlWtEJaEigguaWqYh,"181bsRPaVXVlUKXrxwZfHK,6M2wZ9GZgrQXHCFfjv46we",Sweetest Pie,Sweetest Pie,"Megan Thee Stallion,Dua Lipa",2022-03-11,201334,74,spotify:user:ieswim,2022-07-14T01:39:39Z,"houston rap,pop,r&b,rap,trap queen,dance pop,uk pop",0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,4,1
4aarlAfLKVCTxUDNgbwhjH,"181bsRPaVXVlUKXrxwZfHK,4r63FhuTkUYltbVAg5TQnk",Cry Baby (feat. DaBaby),Good News,"Megan Thee Stallion,DaBaby",2020-11-20,137983,69,spotify:user:ieswim,2022-07-14T01:39:39Z,"houston rap,pop,r&b,rap,trap queen,hip hop,north carolina hip hop,pop rap,trap",0.957,0.437,11,-7.882,1,0.359,0.00402,0.0,0.219,0.616,130.058,4,1
4EivmOT13NMpNSfTKn9p4s,"5cj0lLjcoR7YOSnhnX0Po5,13y7CgLHjMVRMDqxdx0Xdo",Like That (feat. Gucci Mane),Hot Pink,"Doja Cat,Gucci Mane",2019-11-07,163173,77,spotify:user:ieswim,2022-07-14T01:39:39Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044,4,1
0k4d5YPDr1r7FX77VdqWez,"5cj0lLjcoR7YOSnhnX0Po5,1Xyo4u8uXC1ZmMpatF05PJ",You Right,Planet Her,"Doja Cat,The Weeknd",2021-06-25,186173,82,spotify:user:ieswim,2022-07-14T01:39:39Z,"dance pop,pop,canadian contemporary r&b,canadian pop",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,1
6n2GPvMJtFZ4ckoc9EWHMx,5YGY8feqx7naU7z4HrwZM6,Do My Thang,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,225493,56,spotify:user:ieswim,2022-07-14T01:39:39Z,pop,0.76,0.575,6,-4.06,1,0.0444,0.282,0.000383,0.0993,0.314,131.983,4,1
5ecZWU5uQOiCVSnPxBZNmT,5YGY8feqx7naU7z4HrwZM6,7 Things - Single Version,Breakout,Miley Cyrus,2008-01-01,213453,66,spotify:user:ieswim,2022-07-14T01:39:39Z,pop,0.59,0.903,1,-4.478,0,0.0363,0.0232,0.0,0.0786,0.542,107.023,4,1
1AWQoqb9bSvzTjaLralEkT,31TPClRtHm23RisEBtV3X7,Rock Your Body,Justified,Justin Timberlake,2002-11-04,267266,83,spotify:user:ieswim,2022-07-14T01:39:39Z,"dance pop,pop",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4,1
5hlWtrnVUyAze5WkxF9P56,5pKCCKE2ajJHZ9KAiaK11H,Rude Boy,Rated R,Rihanna,2009-11-20,222920,0,spotify:user:ieswim,2022-07-14T01:39:39Z,"barbadian pop,pop,urban contemporary",0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,4,1
66ZcOcouenzZEnzTJvoFmH,"4yiQZ8tQPux8cPriYMWUFP,0z4gvV4rjIZ9wHck67ucSV",The Sweet Escape,The Sweet Escape,"Gwen Stefani,Akon",2006-01-01,246466,77,spotify:user:ieswim,2022-07-14T01:39:44Z,"dance pop,pop",0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,4,1
3w1WjD2zJqjBjDz5fwqQPJ,2LIk90788K0zvyj2JJVwkJ,Tyler Herro,Thats What They All Say,Jack Harlow,2020-12-11,156578,79,spotify:user:ieswim,2022-07-14T01:39:47Z,"deep underground hip hop,kentucky hip hop,pop rap,rap",0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4,1
38VErEiTizjEE6BjsmroFx,"6KZDXtSj0SzGOV705nNeh3,23zg3TcAtWQy7J6upgbUnj,0NIIxcxNHmOoyBx03SfTCD",Body Language,Body Language,"Kid Ink,USHER,Tinashe",2014-09-09,207783,0,spotify:user:ieswim,2022-07-14T01:39:57Z,"pop rap,rap,southern hip hop,trap,atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary,alternative r&b,metropopolis",0.886,0.529,5,-5.766,0,0.0383,0.0175,0.0,0.0997,0.262,99.023,4,1
0Dc7J9VPV4eOInoxUiZrsL,"3KV3p5EY4AvKxOlhGHORLg,0A0FS04o6zMoto8OKPsDwY",Don't Tell 'Em,Late Nights: The Album,"Jeremih,YG",2015-12-04,266840,77,spotify:user:ieswim,2022-07-14T01:39:57Z,"chicago rap,pop rap,r&b,southern hip hop,trap,urban contemporary,cali rap,hip hop,rap",0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,4,1
5h9dlUlCGZahkuaC3MShz3,3MdXrJWsbVzdn6fe5JYkSQ,It's Givin,777,Latto,2022-03-25,153000,55,spotify:user:ieswim,2022-07-14T01:39:57Z,trap queen,0.865,0.614,8,-6.782,1,0.278,0.0259,0.0,0.434,0.642,160.032,4,1
231WYcXWUxYSx79tuPtzBk,"3MdXrJWsbVzdn6fe5JYkSQ,13y7CgLHjMVRMDqxdx0Xdo",Muwop (feat. Gucci Mane),Queen of Da Souf,"Latto,Gucci Mane",2020-08-21,200135,48,spotify:user:ieswim,2022-07-14T01:39:57Z,"trap queen,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.79,0.614,9,-6.958,0,0.0991,0.0606,0.0,0.239,0.63,145.907,4,1
7ySc8EB354qhPQKmOw4td0,3MdXrJWsbVzdn6fe5JYkSQ,On God,Queen of Da Souf,Latto,2020-08-21,113237,45,spotify:user:ieswim,2022-07-14T01:39:57Z,trap queen,0.905,0.528,1,-5.116,1,0.0721,0.351,0.0,0.149,0.179,105.99,4,1
0OHjjudOY8MZ5AxfrzYJMH,"3MdXrJWsbVzdn6fe5JYkSQ,37hAfseJWi0G3Scife12Il",In n Out (feat. City Girls),Queen of Da Souf,"Latto,City Girls",2020-08-21,194526,43,spotify:user:ieswim,2022-07-14T01:39:57Z,"trap queen,scam rap",0.898,0.748,6,-6.137,1,0.275,0.511,0.0,0.171,0.661,94.997,4,1
2zUbimuKNWDMCwbqNauLWV,"3MdXrJWsbVzdn6fe5JYkSQ,4PrinKSrmILmo0kERG0Ogn,6cK3NBO6uP7hh0oyuVELFl",B*tch From Da Souf (Remix),B*tch From Da Souf (Remix),"Latto,Trina,Saweetie",2019-12-04,224119,53,spotify:user:ieswim,2022-07-14T01:39:57Z,"trap queen,contemporary r&b,dirty south rap,hip pop,miami hip hop,r&b,rap latina,cali rap",0.834,0.531,1,-5.708,1,0.36,0.0662,0.0,0.136,0.415,150.126,4,1
5uQOauh47VFt3B2kV9kRXw,31W5EY0aAly4Qieq6OFu6I,My Shit,Artist,A Boogie Wit da Hoodie,2016-09-16,128156,81,spotify:user:ieswim,2022-07-14T01:39:57Z,"melodic rap,rap,trap",0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,4,1
1D066zixBwqFYqBhKgdPzp,"3r17AfJCCUqC9Lf0OAc73G,085pc2PYOi8bGKj0PNjekA",Fergalicious,The Dutchess,"Fergie,will.i.am",2006-09-13,292373,72,spotify:user:ieswim,2022-07-14T01:39:57Z,"dance pop,pop",0.906,0.583,8,-7.721,0,0.317,0.0569,0.0,0.126,0.829,129.056,4,1
4hanO6Du5J7QEguNHYZHmw,"3Fl1V19tmjt57oBdxXKAjJ,1pPmIToKXyGdsCF6LmqLmI",Daddy (feat. Rich The Kid),Dirt Bag,"Blueface,Rich The Kid",2019-08-09,151146,61,spotify:user:ieswim,2022-07-14T01:39:57Z,"cali rap,rap,atl hip hop,melodic rap,plugg,trap",0.869,0.59,11,-8.214,1,0.257,0.07,0.0,0.236,0.479,107.934,4,1
2UVbBKQOdFAekPTRsnkzcf,6oMuImdp5ZcFhWP0ESe6mG,Stir Fry,Culture II,Migos,2018-01-26,190288,79,spotify:user:ieswim,2022-07-14T01:39:57Z,"atl hip hop,hip hop,pop rap,rap,trap",0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,4,1
